Label,Label2,id,node
Russel Wright|John Hull Cutlery Corp.,1946,168,168
John McLaughlin,1970,169,169
John McLaughlin,1964,169,169
Dale Chihuly,1976,170,170
Dale Chihuly,1977,170,170
Dale Chihuly,1977,170,170
Dale Chihuly,1979,170,170
Dale Chihuly,1998,170,170
Dale Chihuly,1990,170,170
Dale Chihuly,1998,170,170
Dale Chihuly,1990,170,170
Dale Chihuly,1989,170,170
Dale Chihuly,2001,170,170
Dale Chihuly,2006,170,170
Dale Chihuly,2007,170,170
Bob Thompson,1964,171,171
Bob Thompson,1960,171,171
Bob Thompson,1961,171,171
D.B. Fuller & Co,1940,172,172
Clyfford Still,1946,173,173
Clyfford Still,1943,173,173
Clyfford Still,1977,173,173
Clyfford Still,1946,173,173
Clyfford Still,1947,173,173
Clyfford Still,1950,173,173
Clyfford Still,1950,173,173
Clyfford Still,1950,173,173
Clyfford Still,1960,173,173
Clyfford Still,1965,173,173
Clyfford Still,1971,173,173
Clyfford Still,1947,173,173
Wendell Castle,1973,174,174
Wendell Castle,1989,174,174
Wendell Castle,1985,174,174
Andy Warhol,1972,175,175
Andy Warhol,1967,175,175
Andy Warhol,1972,175,175
Andy Warhol,1961,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1967,175,175
Andy Warhol,1976,175,175
Andy Warhol,1986,175,175
Andy Warhol,1957,175,175
Andy Warhol,1986,175,175
Andy Warhol,1974,175,175
Andy Warhol,1958,175,175
Andy Warhol,1956,175,175
Andy Warhol,1960,175,175
Andy Warhol,1976,175,175
Andy Warhol,1963,175,175
Andy Warhol,1961,175,175
Andy Warhol,1977,175,175
Andy Warhol,1963,175,175
Andy Warhol,1964,175,175
Andy Warhol,1964,175,175
Andy Warhol,1974,175,175
Andy Warhol,1974,175,175
Andy Warhol,1977,175,175
Andy Warhol,1971,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Andy Warhol,1973,175,175
Jules Pascin,1927,176,176
Jules Pascin,1909,176,176
Jules Pascin,1925,176,176
Jules Pascin,1905,176,176
Jules Pascin,1929,176,176
Jules Pascin,1916,176,176
Jules Pascin,1921,176,176
Jules Pascin,1926,176,176
Jules Pascin,1924,176,176
Jules Pascin,1923,176,176
Jules Pascin,1923,176,176
Jules Pascin,1912,176,176
Jules Pascin,1916,176,176
Jules Pascin,1926,176,176
Jules Pascin,1922,176,176
Jules Pascin,1923,176,176
Jules Pascin,1925,176,176
Jules Pascin,1924,176,176
Blythe Bohnen,1974,177,177
Betty Blayton-Taylor,1977,178,178
Norman Bluhm,1959,179,179
Harvey K. Littleton,1976,180,180
Harvey K. Littleton,1976,180,180
Chryssa,1970,181,181
Chryssa,1969,181,181
Dominick Labino,1977,182,182
David Budd,1975,183,183
David Budd,1977,183,183
Jon Carsman,1977,184,184
John Canonico,1949,185,185
Neil Welliver,1977,186,186
Neil Welliver,1977,186,186
Peter Agostini,1941,187,187
Peter Agostini,1950,187,187
Peter Agostini,1949,187,187
Peter Agostini,1947,187,187
Peter Agostini,1949,187,187
Peter Agostini,1948,187,187
Peter Agostini,1948,187,187
Peter Agostini,1947,187,187
Peter Agostini,1947,187,187
Melvin Lindquist,1977,188,188
Melvin Lindquist,1976,188,188
Mark Lindquist,1975,189,189
Mark Lindquist,1977,189,189
Red Grooms,1969,190,190
Red Grooms,1984,190,190
Red Grooms,1961,190,190
Red Grooms,1991,190,190
Red Grooms,1962,190,190
Red Grooms,1998,190,190
Howardena Pindell,1977,191,191
Howardena Pindell,1973,191,191
Howardena Pindell,1979,191,191
Howardena Pindell,1980,191,191
Howardena Pindell,1962,191,191
Nancy Graves,1977,192,192
Jennifer Bartlett,1977,193,193
Jennifer Bartlett,1977,193,193
Jennifer Bartlett,1980,193,193
Jennifer Bartlett,1991,193,193
Jennifer Bartlett,1991,193,193
Jennifer Bartlett,1991,193,193
Jennifer Bartlett,1994,193,193
Jennifer Bartlett,1994,193,193
Jennifer Bartlett,1994,193,193
Yvonne Jacquette,1976,194,194
Yvonne Jacquette,1969,194,194
Yvonne Jacquette,1980,194,194
Yvonne Jacquette,1979,194,194
Yvonne Jacquette,1979,194,194
Yvonne Jacquette,1979,194,194
Yvonne Jacquette,1974,194,194
Yvonne Jacquette,1985,194,194
Nell Blaine,1942,195,195
Nell Blaine,1943,195,195
Nell Blaine,1944,195,195
Nell Blaine,1978,195,195
Joel Shapiro,1978,196,196
Joel Shapiro,1978,196,196
Joel Shapiro,2000,196,196
Joel Shapiro,2000,196,196
Dorothy Ruddick,1978,197,197
Anne Arnold,1965,198,198
Jane Wilson,1964,199,199
Jane Wilson,1959,199,199
Jane Freilicher,1976,200,200
Jane Freilicher,1947,200,200
Jane Freilicher,1947,200,200
Jane Freilicher,1984,200,200
Jane Freilicher,1993,200,200
Thomas Patti,1977,201,201
Thomas Patti,1992,201,201
Thomas Patti,2009,201,201
Thomas Patti,1989,201,201
John H. Hopkins,1929,202,202
John H. Hopkins,1929,202,202
Richard Pousette-Dart,1976,203,203
Richard Pousette-Dart,1975,203,203
Richard Pousette-Dart,1950,203,203
Richard Pousette-Dart,1941,203,203
Richard Pousette-Dart,1942,203,203
Richard Pousette-Dart,1952,203,203
Richard Pousette-Dart,1941,203,203
Richard Pousette-Dart,1979,203,203
Richard Pousette-Dart,1939,203,203
Richard Pousette-Dart,1944,203,203
Ponte Vecchio of New York and Florence,1976,204,204
Wayne Thiebaud,1963,205,205
Richard Haas,1973,206,206
Edwin Dickinson,1964,207,207
Edwin Dickinson,1944,207,207
Edwin Dickinson,1944,207,207
Edwin Dickinson,1944,207,207
Edwin Dickinson,1944,207,207
Edwin Dickinson,1944,207,207
Edwin Dickinson,1921,207,207
Edwin Dickinson,1938,207,207
Edwin Dickinson,1943,207,207
Edwin Dickinson,1922,207,207
Edwin Dickinson,1938,207,207
Edwin Dickinson,1947,207,207
Roy Lichtenstein,1978,208,208
Roy Lichtenstein,1978,208,208
Roy Lichtenstein,1978,208,208
Roy Lichtenstein,1969,208,208
Roy Lichtenstein,1969,208,208
Roy Lichtenstein,1969,208,208
Roy Lichtenstein,1990,208,208
Roy Lichtenstein,1990,208,208
Roy Lichtenstein,1990,208,208
Roy Lichtenstein,1996,208,208
Larry Rivers,1977,209,209
Larry Rivers,1989,209,209
Larry Rivers,1989,209,209
Larry Rivers,1956,209,209
Larry Rivers,1960,209,209
Larry Rivers,1960,209,209
Larry Rivers,1953,209,209
Alan Shields,1977,210,210
Alan Shields,1976,210,210
Alan Shields,1984,210,210
Alan Shields,1984,210,210
Alan Shields,1984,210,210
Philip Pearlstein,1965,211,211
Philip Pearlstein,1974,211,211
Philip Pearlstein,1982,211,211
Philip Pearlstein,1964,211,211
Philip Pearlstein,1978,211,211
Philip Pearlstein,1964,211,211
Philip Pearlstein,1966,211,211
James Denmark,1972,212,212
Alfonso Ossorio,1965,213,213
Alfonso Ossorio,1956,213,213
John Day,1976,214,214
Brice Marden,1968,215,215
Peter Müller-Munk,1931,216,216
Peter Müller-Munk,1931,216,216
Peter Müller-Munk,1931,216,216
Peter Müller-Munk,1931,216,216
Peter Müller-Munk,1931,216,216
Paul Resika,1945,217,217
Maurice Berezov,1939,218,218
Maurice Berezov,1939,218,218
Fritz Bultman,1938,219,219
Fritz Bultman,1949,219,219
Fritz Bultman,1958,219,219
Fritz Bultman,1952,219,219
Lillian Kiesler,1930,220,220
Lillian Kiesler,1930,220,220
Lee Krasner,1940,221,221
Lee Krasner,1938,221,221
Lee Krasner,1972,221,221
Lee Krasner,1948,221,221
Lee Krasner,1929,221,221
Lee Krasner,1965,221,221
Lee Krasner,1934,221,221
Lee Krasner,1929,221,221
Perle Fine,1938,222,222
Perle Fine,1939,222,222
William Freed,1940,223,223
William Freed,1940,223,223
Lila Katzen,1950,224,224
Lila Katzen,1950,224,224
John Grillo,1948,225,225
Peter Busa,1934,226,226
Peter Busa,1934,226,226
Wolf Kahn,1947,227,227
Wolf Kahn,1947,227,227
Wolf Kahn,1979,227,227
Wolf Kahn,1985,227,227
Robert Goodnough,1947,228,228
Robert Goodnough,1965,228,228
Robert Goodnough,1968,228,228
Robert Goodnough,1967,228,228
Robert Goodnough,1952,228,228
Nicholas Krushenick,1951,229,229
Nicholas Krushenick,1952,229,229
John Haley,1927,230,230
John Haley,1927,230,230
John Haley,1927,230,230
John Haley,1927,230,230
Lillian Orlowsky,1940,231,231
Cameron Booth,1927,232,232
Cameron Booth,1927,232,232
Cameron Booth,1927,232,232
Cameron Booth,1927,232,232
Cameron Booth,1927,232,232
Cameron Booth,1936,232,232
Dorothy Heller,1943,233,233
Dorothy Heller,1941,233,233
Dorothy Heller,1941,233,233
Nieves Marshaleck Billmyer,1952,234,234
Leatrice Rose,1947,235,235
Erle Loran,1955,236,236
Erle Loran,1955,236,236
George McNeil,1933,237,237
George McNeil,1933,237,237
George McNeil,1984,237,237
Seong Moy,1941,238,238
Seong Moy,1941,238,238
Quentin Fiore,1938,239,239
Joseph Urban,1920,240,240
Joseph Urban,1922,240,240
Joseph Urban,1917,240,240
Joseph Urban,1917,240,240
"Walter von Nessen|Nessen Studio, Inc.",1930,241,241
"Walter von Nessen|Nessen Studio, Inc.",1928,241,241
"Gilbert Rohde|The Troy Sunshade Company (Troy, Ohio)",1930,242,242
George Sakier|Fostoria Glass Company,1930,243,243
George Sakier|Fostoria Glass Company,1930,243,243
George Sakier|Fostoria Glass Company,1935,243,243
George Sakier|Fostoria Glass Company,1935,243,243
George Sakier|Fostoria Glass Company,1928,243,243
George Sakier|Fostoria Glass Company,1937,243,243
George Sakier|Fostoria Glass Company,1928,243,243
George Sakier|Fostoria Glass Company,1928,243,243
Juan Hamilton,1974,244,244
Juan Hamilton,1975,244,244
Juan Hamilton,1983,244,244
Juan Hamilton,1983,244,244
Joseph Hirsch,1962,245,245
Joseph Hirsch,1940,245,245
Joseph Hirsch,1958,245,245
Joseph Hirsch,1910,245,245
Larry Zox,1966,246,246
Jasper Johns,1961,247,247
Jasper Johns,1955,247,247
Jasper Johns,1957,247,247
Jasper Johns,2000,247,247
Robert Kulicke,1963,248,248
Willard Boepple,1977,249,249
Clifford Ross,1976,250,250
Clifford Ross,1980,250,250
Robert Beauchamp,1960,251,251
Robert Beauchamp,1961,251,251
Virginia Admiral,1941,252,252
Richard Stankiewicz,1951,253,253
Richard Stankiewicz,1958,253,253
Stephen Pace,1951,254,254
Stephen Pace,1951,254,254
Lillian Abrams,1928,255,255
Lillian Abrams,1928,255,255
Harry Brown,1928,256,256
Harry Brown,1928,256,256
Judith Rothschild,1943,257,257
Judith Rothschild,1987,257,257
Judith Rothschild,1945,257,257
Jerome Burns,1942,258,258
Basil Cimino,1951,259,259
Basil Cimino,1942,259,259
Basil Cimino,1942,259,259
Basil Cimino,1942,259,259
Tania Milicevic,1967,260,260
Tania Milicevic,1967,260,260
William Crozier,1976,261,261
Hans Hokanson,1977,262,262
Hans Hokanson,1979,262,262
Hans Hokanson,1979,262,262
Hans Hokanson,1979,262,262
Phillip Pavia,1968,263,263
Phillip Pavia,1959,263,263
Phillip Pavia,1962,263,263
Phillip Pavia,1962,263,263
Phillip Pavia,1967,263,263
Phillip Pavia,1968,263,263
Phillip Pavia,1968,263,263
Charles Cajori,1976,264,264
Charles Cajori,1976,264,264
Richard Yarde,1977,265,265
Mark di Suvero,1974,266,266
Mark di Suvero,1976,266,266
"Corbett, Harrison & MacMurray|Hood & Fouilhoux|Reinhard & Hofmeister|W. S. Tyler Cab Co.|Mr. and Mrs. S.E. Barnette",1935,267,267
Gertrude Glass Greene,1948,268,268
Kay Hillman,1951,269,269
Zita Querido,1956,270,270
Antoinette Laselle,1944,271,271
Fay Lansner,1947,272,272
Morris Graves,1957,273,273
Morris Graves,1943,273,273
Morris Graves,1953,273,273
Morris Graves,1954,273,273
Morris Graves,1938,273,273
John Button,1977,274,274
I. J. Belmont,1915,275,275
I. J. Belmont,1945,275,275
I. J. Belmont,1900,275,275
Sydney Butchkes,1977,276,276
Sydney Butchkes,1977,276,276
Sydney Butchkes,1977,276,276
Dorothy Dehner,1979,277,277
Dorothy Dehner,1950,277,277
Dorothy Dehner,1931,277,277
Dorothy Dehner,1948,277,277
Dorothy Dehner,1946,277,277
Dorothy Dehner,1958,277,277
Dorothy Dehner,1952,277,277
Michael Heizer,1977,278,278
Michael Heizer,1983,278,278
Michael Heizer,1983,278,278
Michael Heizer,1977,278,278
Maurice Heaton,1930,279,279
Maurice Heaton,1930,279,279
Maurice Heaton,1930,279,279
Maurice Heaton,1930,279,279
Maurice Heaton,1930,279,279
Maurice Heaton,1950,279,279
Maurice Heaton,1950,279,279
Maurice Heaton,1949,279,279
Maurice Heaton,1949,279,279
E. Byrne Livingston,1937,280,280
E. Byrne Livingston,1937,280,280
E. Byrne Livingston,1935,280,280
E. Byrne Livingston,1930,280,280
E. Byrne Livingston,1930,280,280
E. Byrne Livingston,1930,280,280
E. Byrne Livingston,1930,280,280
E. Byrne Livingston,1930,280,280
E. Byrne Livingston,1941,280,280
Jay S. Willis,1972,281,281
Ernest Trova,1969,282,282
Sam Gilliam,1979,283,283
Sam Gilliam,1970,283,283
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Ilonka Karasz|Paye & Baker Mfg. Co.,1923,284,284
Jules Bouy,1930,285,285
Jules Bouy,1935,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1930,285,285
Jules Bouy,1932,285,285
Jules Bouy,1930,285,285
Jules Bouy,1928,285,285
William Zorach,1922,286,286
William Zorach,1914,286,286
William Zorach,1922,286,286
William Zorach,1918,286,286
William Zorach,1960,286,286
William Zorach,1950,286,286
William Zorach,1933,286,286
William Zorach,1941,286,286
William Zorach,1937,286,286
William Zorach,1938,286,286
William Zorach,1943,286,286
William Zorach,1922,286,286
William Zorach,1940,286,286
Marguerite Zorach,1911,287,287
Marguerite Zorach,1912,287,287
Marguerite Zorach,1912,287,287
Marguerite Zorach,1911,287,287
Marguerite Zorach,1912,287,287
Marguerite Zorach,1925,287,287
Marguerite Zorach,1925,287,287
Marguerite Zorach,1912,287,287
Marguerite Zorach,1922,287,287
Marguerite Zorach,1936,287,287
Marguerite Zorach,1929,287,287
Marguerite Zorach,1929,287,287
Peggy Huck,1958,288,288
Thomas Lanigan-Schmidt,1976,289,289
Rafael Ferrer,1973,290,290
Rafael Ferrer,1979,290,290
Rafael Ferrer,1983,290,290
Rafael Ferrer,1983,290,290
Rafael Ferrer,1998,290,290
Walter Dusenbery,1977,291,291
Charles Eames|Ray Eames,1946,292,292
Charles Eames|Ray Eames,1952,292,292
Charles Eames|Ray Eames,1950,292,292
Charles Eames|Ray Eames,1942,292,292
Charles Eames|Ray Eames,1946,292,292
Charles Eames|Ray Eames,1950,292,292
Glenn Wessels,1929,293,293
Glenn Wessels,1939,293,293
Glenn Wessels,1929,293,293
Marilyn Davidson,1975,294,294
Michael Jerry,1975,295,295
Frederick J. Brown,1978,296,296
Frederick J. Brown,1982,296,296
Frederick J. Brown,1983,296,296
Frederick J. Brown,1986,296,296
Frederick J. Brown,1989,296,296
Wharton Esherick,1962,297,297
Wharton Esherick,1958,297,297
Charles Baskerville,1940,298,298
Charles Baskerville,1977,298,298
Charles Baskerville,1940,298,298
Ray Eames,1933,299,299
Gerome Kamrowski,1938,300,300
Gerome Kamrowski,1938,300,300
Gerome Kamrowski,1943,300,300
Gerome Kamrowski,1943,300,300
Gerome Kamrowski,1943,300,300
Giorgio Cavallon,1938,301,301
Giorgio Cavallon,1938,301,301
Giorgio Cavallon,1938,301,301
Giorgio Cavallon,1961,301,301
Giorgio Cavallon,1958,301,301
Dan Dailey,1979,302,302
George Sugarman,1953,303,303
George Sugarman,1970,303,303
George Sugarman,1965,303,303
Charles Seliger,1977,304,304
Charles Seliger,1965,304,304
Lee Gatch,1942,305,305
Lee Gatch,1953,305,305
Raphael Soyer,1932,306,306
Raphael Soyer,1935,306,306
Raphael Soyer,1980,306,306
Raphael Soyer,1974,306,306
Raphael Soyer,1940,306,306
Raphael Soyer,1983,306,306
Raphael Soyer,1984,306,306
Raphael Soyer,1899,306,306
Raphael Soyer,1899,306,306
Raphael Soyer,1899,306,306
Raphael Soyer,1899,306,306
Raphael Soyer,1966,306,306
Raphael Soyer,1969,306,306
Raphael Soyer,1969,306,306
Raphael Soyer,1974,306,306
Raphael Soyer,1979,306,306
Raphael Soyer,1980,306,306
Raphael Soyer,1979,306,306
Raphael Soyer,1982,306,306
Raphael Soyer,1930,306,306
Raphael Soyer,1932,306,306
Raphael Soyer,1947,306,306
Raphael Soyer,1932,306,306
Raphael Soyer,1957,306,306
Raphael Soyer,1953,306,306
Raphael Soyer,1954,306,306
Raphael Soyer,1931,306,306
Raphael Soyer,1935,306,306
Robert Gruen,1939,307,307
Robert Gruen,1939,307,307
Robert Gruen,1938,307,307
Robert Gruen,1938,307,307
"Robert Gruen|Sweden House, Inc.",1940,308,308
Robert Gruen|Parker Pen Company,1945,309,309
Robert Gruen|Parker Pen Company,1945,309,309
Robert Gruen|Parker Pen Company,1945,309,309
Robert Gruen|Parker Pen Company,1945,309,309
Robert Gruen|Parker Pen Company,1945,309,309
Jim Dine,1959,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1978,310,310
Jim Dine,1981,310,310
Jim Dine,1981,310,310
Jim Dine,1984,310,310
Jim Dine,1983,310,310
Jim Dine,1984,310,310
Jim Dine,1986,310,310
Jim Dine,1984,310,310
Jim Dine,1985,310,310
Jim Dine,1983,310,310
Jim Dine,1983,310,310
Jim Dine,1961,310,310
Jim Dine,1962,310,310
Jim Dine,1962,310,310
Jim Dine,1963,310,310
Jim Dine,1961,310,310
Jim Dine,1962,310,310
Jim Dine,1959,310,310
Jim Dine,1963,310,310
Jim Dine,1961,310,310
Jim Dine,1962,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1961,310,310
Jim Dine,1962,310,310
Jim Dine,1962,310,310
Jim Dine,1963,310,310
Jim Dine,1961,310,310
Jim Dine,1959,310,310
Jim Dine,1959,310,310
Jim Dine,1992,310,310
Audrey Flack,1971,311,311
"Van Day Truex|Baccarat, France",1973,312,312
Peter Reginato,1970,313,313
Peter Reginato,1986,313,313
Jo Anne Schneider,1975,314,314
Jo Anne Schneider,1975,314,314
Jo Anne Schneider,1975,314,314
Jo Anne Schneider,1975,314,314
Donald Deskey|Ypsilanti Reed Furniture Company,1924,315,315
Robert De Niro,1941,316,316
Robert De Niro,1976,316,316
Robert De Niro,1976,316,316
Robert De Niro,1951,316,316
Henry Varnum Poor,1930,317,317
Henry Varnum Poor,1922,317,317
Henry Varnum Poor,1922,317,317
Henry Varnum Poor,1928,317,317
Henry Varnum Poor,1926,317,317
Michael Vivo,1979,318,318
Michael Vivo,1978,318,318
Michael Vivo,1977,318,318
"John E. Dowell, Jr.",1979,319,319
"John E. Dowell, Jr.",1980,319,319
"John E. Dowell, Jr.",1979,319,319
"John E. Dowell, Jr.",1978,319,319
"John E. Dowell, Jr.",1978,319,319
Janet Fish,1979,320,320
Janet Fish,1981,320,320
Bruce Boice,1977,321,321
Bruce Boice,1977,321,321
Mary Ann Scherr,1979,322,322
Jess,1974,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1955,323,323
Jess,1972,323,323
Jon Kuhn,1980,324,324
Walt Kuhn,1937,325,325
Walt Kuhn,1923,325,325
Walt Kuhn,1935,325,325
Walt Kuhn,1943,325,325
Walt Kuhn,1935,325,325
Walt Kuhn,1921,325,325
Walt Kuhn,1935,325,325
Walt Kuhn,1926,325,325
Walt Kuhn,1944,325,325
Walt Kuhn,1932,325,325
Walt Kuhn,1942,325,325
Walt Kuhn,1943,325,325
Walt Kuhn,1938,325,325
Walt Kuhn,1930,325,325
Walt Kuhn,1877,325,325
Walt Kuhn,1930,325,325
Maurice Golubov,1936,326,326
Maurice Golubov,1978,326,326
Maurice Golubov,1929,326,326
Maurice Golubov,1929,326,326
Anthony de Francisci,1935,327,327
Anthony de Francisci,1922,327,327
Anthony de Francisci,1935,327,327
Jerome Witkin,1979,328,328
Jerome Witkin,1985,328,328
Jerome Witkin,1985,328,328
Jerome Witkin,1974,328,328
Abraham Rattner,1968,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1949,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1920,329,329
Abraham Rattner,1925,329,329
Abraham Rattner,1928,329,329
Abraham Rattner,1928,329,329
Abraham Rattner,1949,329,329
Abraham Rattner,1947,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1947,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1942,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1893,329,329
Abraham Rattner,1940,329,329
Abraham Rattner,1945,329,329
Abraham Rattner,1946,329,329
Abraham Rattner,1942,329,329
Mary Callery,1946,330,330
Mary Callery,1953,330,330
Charles Biederman,1936,331,331
Charles Biederman,1938,331,331
Charles Biederman,1969,331,331
Eero Saarinen|Knoll,1956,332,332
Eero Saarinen|Knoll,1950,332,332
Eero Saarinen|Knoll,1950,332,332
Malcolm Morley,1966,333,333
Malcolm Morley,1998,333,333
Malcolm Morley,1998,333,333
Malcolm Morley,1998,333,333
Malcolm Morley,1982,333,333
Malcolm Morley,1982,333,333
Malcolm Morley,1982,333,333
Malcolm Morley,1982,333,333
Malcolm Morley,1982,333,333
Malcolm Morley,1985,333,333
Malcolm Morley,2001,333,333
Charmion von Wiegand,1958,334,334
Charmion von Wiegand,1946,334,334
Charmion von Wiegand,1949,334,334
Reuben Nakian,1948,335,335
Reuben Nakian,1976,335,335
Reuben Nakian,1976,335,335
Reuben Nakian,1950,335,335
Reuben Nakian,1960,335,335
Reuben Nakian,1955,335,335
Reuben Nakian,1964,335,335
Reuben Nakian,1979,335,335
Reuben Nakian,1959,335,335
William King,1949,336,336
William King,1970,336,336
William King,1974,336,336
William King,1978,336,336
Milton Resnick,1949,337,337
Milton Resnick,1962,337,337
Milton Resnick,1982,337,337
Milton Resnick,1958,337,337
Milton Resnick,1945,337,337
Alice Baber,1979,338,338
Cy Twombly,1970,339,339
Cy Twombly,1960,339,339
Cy Twombly,1970,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Cy Twombly,1958,339,339
Sonia Gechtoff,1979,340,340
William Gropper,1962,341,341
William Gropper,1922,341,341
William Gropper,1923,341,341
William Gropper,1922,341,341
William Gropper,1923,341,341
William Gropper,1920,341,341
William Gropper,1924,341,341
William Gropper,1922,341,341
William Gropper,1920,341,341
William Gropper,1938,341,341
William Gropper,1960,341,341
Robert Ebendorf|David-Andersen,1978,342,342
Robert Ebendorf,1978,343,343
Robert Ebendorf,1979,343,343
Robert Ebendorf,1979,343,343
Robert Ebendorf,1979,343,343
"The Company of Master Craftsmen, for W. & J. Sloane|Unknown Designer",1926,344,344
Gwenn Thomas,1980,345,345
Gwenn Thomas,1980,345,345
Maryam Zafar,1980,346,346
Maryam Zafar,1979,346,346
Warren Brandt,1979,347,347
Warren Brandt,1986,347,347
Ludwig Mies van der Rohe,1927,348,348
Ludwig Mies van der Rohe,1930,348,348
McArthur Binion,1978,349,349
McArthur Binion,1977,349,349
Dennis Ashbaugh,1979,350,350
Dennis Ashbaugh,1979,350,350
Dennis Ashbaugh,1981,350,350
Dennis Ashbaugh,1981,350,350
Dennis Ashbaugh,1981,350,350
Claudia Helene Jemmott,1979,351,351
Claudia Helene Jemmott,1979,351,351
Michael Glancy,1980,352,352
Michael Glancy,1994,352,352
William Harper,1978,353,353
William Harper,1994,353,353
William Harper,1984,353,353
William Harper,1986,353,353
William Harper,1993,353,353
Joan Witek,1980,354,354
Joan Witek,1978,354,354
Joan Witek,1978,354,354
Joan Witek,1982,354,354
Joan Witek,1992,354,354
Joan Witek,1984,354,354
Joan Witek,2000,354,354
Joan Witek,1999,354,354
Joan Witek,1994,354,354
Joan Witek,2004,354,354
William Wyman,1977,355,355
Kjels Juul-Hansen,1963,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen,1900,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen,1900,356,356
Kjels Juul-Hansen,1941,356,356
Kjels Juul-Hansen,1900,356,356
Kjels Juul-Hansen,1900,356,356
Kjels Juul-Hansen,1933,356,356
Kjels Juul-Hansen,1963,356,356
Kjels Juul-Hansen,1963,356,356
Kjels Juul-Hansen,1963,356,356
Kjels Juul-Hansen,1945,356,356
Kjels Juul-Hansen,1945,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen,1940,356,356
Kjels Juul-Hansen|Astro Dye Works,1900,357,357
"Donald Deskey|Lesher, Whitman and Company",1930,358,358
Charles Sarka,1900,359,359
