Artist,Year
Stefan Hirsch,1929
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1930
Jules Bouy|F. Schumacher & Co.,1932
Jules Bouy,1932
American Decorative Hooked Rugs and Panels Co.|Jules Bouy,1930
Jules Bouy,1930
Jules Bouy,1928
Fisher & Gentile Ltd.,1966
Saul Goldman|Aristocrat Embroidery,1967
Aristocrat Embroidery,1967
Saul Goldman|Aristocrat Embroidery,1966
Saul Goldman|Aristocrat Embroidery,1966
"Malden Mills, Inc.",1966
"Glenoit Mills, Inc.",1967
Gabbe-Salm|Hanora Fabrics,1965
"United Merchants & Manufacturers, Inc.",1965
"United Merchants & Manufacturers, Inc.",1967
Julian Tomchin|Chardon Marché,1967
"United Merchants & Manufacturers, Inc.",1967
"George Richardson, Inc.",1965
Saul Goldman,1967
"Malcolm Marshall Fabrics, Inc.",1967
"Onondaga Silk Company, Inc.",1967
Julian Tomchin|Chardon Marché,1967
Sheraton International Fabrics Corp. - TSM,1967
"Jeri Silk Mfg. Co., Inc.",1965
"Meyer Woolens, Inc.",1967
"Onondaga Silk Company, Inc.",1967
Donald Richard Miller,1967
(Matchett) Herring Coe,1967
Ad Reinhardt,1952
Gaston Lachaise,1925
Gaston Lachaise,1925
Gaston Lachaise,1931
Gaston Lachaise,1899
Gaston Lachaise,1910
Gaston Lachaise,1901
Gaston Lachaise,1905
Gaston Lachaise,1907
Paul Manship,1922
Gunta Stölzl Workshop|Anni Albers,1926
Anni Albers,1958
Edward Marshall Boehm,1956
Edward Marshall Boehm,1956
Bruno Mankowski,1969
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1950
James Prestini,1950
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
James Prestini,1940
Ellsworth Kelly,1969
Jan Matulka,1930
Robert Goodnough,1968
Robert Goodnough,1967
Robert Beverly Hale,1961
Josef Albers,1956
Josef Albers,1965
Helen Frankenthaler,1969
Morris Louis,1958
Robert Motherwell,1968
Robert Motherwell,1968
Georgia O'Keeffe,1926
Georgia O'Keeffe,1927
Georgia O'Keeffe,1916
Georgia O'Keeffe,1916
"Buffalo China (Buffalo, New York)",1907
"Buffalo China (Buffalo, New York)",1909
Rollin Crampton,1950
Nina Winkel,1968
Fisher & Gentile Ltd.,1968
Berroco Inc.,1968
Aristocrat Embroidery,1968
Fair-Tex Mills,1968
Chardon Marché,1968
"Anglo Fabrics Company, Inc.",1968
The Aerbaf Corporation,1968
Pavel Tchelitchew,1898
Anne Ryan,1950
Franz Kline,1950
Lyonel Charles Feininger,1913
Jasper Johns,1957
Yves Tanguy,1940
Yves Tanguy,1944
Yves Tanguy,1954
Ellen Gallagher,1995
Jerome Witkin,1985
Jerome Witkin,1974
Lyonel Charles Feininger,1932
Lyonel Charles Feininger,1937
Richard Pousette-Dart,1939
Laura Owens,1996
Caio Fonseca,1995
Lynda Benglis,1984
Andy Warhol,1961
Andy Warhol,1977
Andy Warhol,1963
Rackstraw Downes,1977
Michael Lekakis,1959
Hans Hofmann,1941
Arshile Gorky,1943
Arshile Gorky,1944
Philip Guston,1950
Willem de Kooning,1949
Michael Aschenbrenner,1990
William Daley,1985
Paul Chaleff,1988
Adrian Saxe,1992
Richard Notkin,1988
Ron Nagle,1991
Nicolas Carone,1951
Giorgio Cavallon,1958
Joseph Cornell,1950
Joseph Cornell,1952
Stuart Davis,1941
Arthur Dove,1935
Paul Feeley,1963
Helen Frankenthaler,1956
Robert Goodnough,1952
Arshile Gorky,1946
Arshile Gorky,1947
Philip Guston,1952
Hans Hofmann,1961
Richard Artschwager,1966
Earl Kerkam,1950
Franz Kline,1950
Franz Kline,1952
Karl Knaths,1947
Willem de Kooning,1946
Willem de Kooning,1953
Gaston Lachaise,1931
Ibram Lassaw,1952
Alfred Leslie,1953
Jacques Lipchitz,1925
Morris Louis,1960
Morris Louis,1961
Conrad Marca-Relli,1956
John Marin,1912
Robert Motherwell,1954
Robert De Niro,1951
Kenneth Noland,1961
Claes Oldenburg,1962
Jules Olitski,1961
Jackson Pollock,1950
Milton Resnick,1945
Larry Rivers,1953
Mark Rothko,1953
Anne Ryan,1954
David Smith,1950
Richard Stankiewicz,1958
Clyfford Still,1947
Mark Tobey,1944
Jack Tworkov,1949
Jack Tworkov,1949
Esteban Vicente,1951
Alexander Calder,1956
Nicolas Carone,1951
Richard Mayhew,1997
Theodoros Stamos,1946
Theodoros Stamos,1946
Theodoros Stamos,1946
Theodoros Stamos,1946
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1932
Max Protetch|Glenn Ligon,1993
Glenn Ligon|Burnet Editions|Max Protetch,1992
Julian Stanczak,1965
John Lund|Jasper Johns,1998
Ludwig Mies van der Rohe|Berliner Metallgewerbe Josef Muller,1927
Franz Kline,1941
Franz Kline,1940
Franz Kline,1940
M. Ali Tayar|Metalteks,1997
Sean Scully|Burnet Editions,1998
Ian Phillips,1992
Sean Scully,1976
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1934
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1935
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1935
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1935
Landfall Press|Kara Walker,1998
Lorna Simpson,1995
Lorna Simpson,1998
Joan Livingstone,1995
Dale Chihuly,1998
Dale Chihuly,1990
Dale Chihuly,1998
Louis Schanker,1932
Wilhelm Hunt Diederich,1920
"Solo Impressions, Inc.|Louise Bourgeois",1997
Hamilton Press|Dennis Hopper,1963
Gemini G.E.L.|Jasper Johns,1998
Ellsworth Kelly|Gemini G.E.L.,1997
Noblet Sérigraphie|Roy Lichtenstein,1997
"Universal Limited Art Editions, Inc.|James Rosenquist",1997
"Hampton Editions, Ltd.|David Salle",1998
"Tyler Graphics, Ltd.|Frank Stella",1997
Andy Warhol,1964
Sam Feinstein,1952
Sam Feinstein,1952
"Egmont Hegel Arens|Theodore C. Brookhart|Hobart Manufacturing Company, Troy, Ohio|David Anderson Meeker",1940
Lester Beall,1937
Lester Beall,1937
"Donald Deskey|Deskey-Vollmer, Inc.",1927
"Donald Deskey|Deskey-Vollmer, Inc.",1923
Donald Deskey,1925
Donald Deskey,1932
"Henry Dreyfuss|Birtman Electric Co. (Chicago, Illinois)",1932
"Henry Dreyfuss|Westclox Company, Division of General Time Instruments Corp. (La Salle, Illinois)",1938
"Henry Dreyfuss|Buffalo China (Buffalo, New York)",1938
Henry Dreyfuss,1938
Helen Hughes Dulany,1934
Betty Woodman|Viola Frey,1986
Will Barnet,1967
Will Barnet,1967
Edgar Levy,1925
Jules Pascin,1924
"Harold L. Van Doren|John G. Rideout|The American National Company, Toledo, Ohio",1934
Arthur Smith,1950
Alison Saar,1997
Peter Todd Mitchell,1945
Red Grooms,1962
Anne Wilson,1996
"Eliel Saarinen|International Silver Co., Wilcox Silver Plate Co. Division (Meriden, Connecticut)",1932
Max Weber,1908
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Charles Eames|Ray Eames,1950
Wendell Castle,1989
"Walter Kidde Sales Company, Bloomfield, New Jersey|Norman Bel Geddes|Worthen Paxton",1938
"Emerson Radio and Phonograph Corp., New York|Norman Bel Geddes",1935
"Lurelle Guild|Aluminum Company of America, Kensington Inc. Division, New Kensington, Pennsylvania",1929
"Reuben Haley|Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA",1928
"Wolfgang Hoffmann|Pola Hoffmann|Early American Pewter Company, Boston, MA",1925
"Frank G. Holmes|Lenox, Incorporated",1929
Ilonka Karasz|Paye & Baker Mfg. Co.,1923
"Clarence Karstadt|Sears, Roebuck and Company",1938
"Raymond Loewy|Purma Camera, Ltd., England",1937
"J. Robert F. Swanson|Johnson Furniture Company, Grand Rapids, MI",1935
John Rogers Cox,1900
John Rogers Cox,1900
John Rogers Cox,1900
John Rogers Cox,1900
Ed Rossbach,1991
Samuel Halpert,1913
Alice Dalton Brown,1988
Hans Hofmann,1914
Hans Hofmann,1932
Hans Hofmann,1932
Hans Hofmann,1934
Hans Hofmann,1935
Hans Hofmann,1935
Hans Hofmann,1935
Hans Hofmann,1941
Hans Hofmann,1942
Hans Hofmann,1942
Hans Hofmann,1948
Hans Hofmann,1928
Hans Hofmann,1929
Hans Hofmann,1930
Hans Hofmann,1930
Hans Hofmann,1932
Hans Hofmann,1932
Hans Hofmann,1934
Hans Hofmann,1934
Hans Hofmann,1942
Hans Hofmann,1944
Hans Hofmann,1949
Hans Hofmann,1949
Hans Hofmann,1932
Hans Hofmann,1929
"Frederick Carder|Corning Glass Works, Steuben Division",1928
"Henry Dreyfuss|The American Thermos Bottle Company (Norwich, Connecticut)",1935
"Henry Dreyfuss|The Washburn Company (Worcester, Massachusetts)",1934
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1936
"Revere Copper and Brass Company, Rome, NY|Norman Bel Geddes",1935
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1928
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1928
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1928
"Consolidated Lamp and Glass Company, Art Glassware Division, Coraopolis, PA|Reuben Haley",1928
Edwin W. Fuerst|Libbey Glass Company,1939
Edwin W. Fuerst|Libbey Glass Company,1939
Edwin W. Fuerst|Libbey Glass Company,1939
Edwin W. Fuerst|Libbey Glass Company,1939
Eastman Kodak Co.|Walter Dorwin Teague,1930
Russel Wright,1930
William Baziotes,1942
"Donald Deskey|Geyer Publications, Andrew Geyer Inc. Publishers",1928
"Isamu Noguchi|Zenith Radio Corporation (Chicago, Illinois)|Kurz-Kasch, Inc. (Dayton, Ohio)|Chicago Molded Products Corporation (Chicago, Illinois)",1937
"Wilber L. Orme|Cambridge Glass Company (Cambridge, Ohio)",1938
Peter Pfisterer,1932
"Gilbert Rohde|The Herman Miller Furniture Company, Zeeland, MI",1933
"Gilbert Rohde|Mutual-Sunset Lamp Manufacturing Company, Inc., Brooklyn, NY",1933
George Sakier|Fostoria Glass Company,1928
George Sakier|Fostoria Glass Company,1937
Walter Dorwin Teague|Libbey Glass Company,1939
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1932
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1932
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1929
Walter Dorwin Teague|Eastman Kodak Co.,1936
"Walter Dorwin Teague|Polaroid Corporation, Cambridge, MA|Frank Del Giudice",1939
"Walter von Nessen|Chase Brass & Copper Company, Inc. (Waterbury, Connecticut)",1933
"Walter von Nessen|Chase Brass & Copper Company, Inc. (Waterbury, Connecticut)",1934
Walter von Nessen,1934
Kem Weber|Friedman Silver Company,1927
"Kem Weber|Airline Chair Company (Los Angeles, California)",1929
"William Archibald Welden|Revere Copper and Brass Company, Rome, NY",1938
Russel Wright|Steubenville Pottery Company,1937
"Eva Zeisel|Universal Potteries Inc. (Cambridge, Ohio)|Francis Blod",1940
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1932
George Sakier|Fostoria Glass Company,1928
George Sakier|Fostoria Glass Company,1928
"Gilbert Rohde|The Herman Miller Furniture Company, Zeeland, MI",1933
"The Company of Master Craftsmen, for W. & J. Sloane",1921
Eszter Haraszty|Knoll,1947
Stehli Silks Corporation|John Held Jr.,1924
Stehli Silks Corporation|F. V. Carpenter,1924
Stehli Silks Corporation|Dwight Taylor,1924
Stehli Silks Corporation|Edward J. Steichen,1924
Stehli Silks Corporation|Katharine Sturges,1924
Stehli Silks Corporation|Neysa McMein,1924
Stehli Silks Corporation|Katharine Sturges,1924
Stehli Silks Corporation|Helen Dryden,1924
Ollie Scott Butler|Pepperell Manufacturing Company,1935
Ollie Scott Butler|Pepperell Manufacturing Company,1935
"Ollie Scott Butler|Lesher, Whitman and Company",1934
Gilbert Adrian|F. Ducharne Silk Company,1944
Andre Flory|Catoir Silk Company,1944
Andre Flory|Catoir Silk Company,1944
"Ludwig Bemelmans|Wesley Simpson, Inc.",1944
"Wesley Simpson, Inc.|Marcel Vertès",1944
"James Reynolds|Wesley Simpson, Inc.",1944
"Wesley Simpson, Inc.|Marcel Vertès",1944
"Wesley Simpson, Inc.|Marcel Vertès",1944
"Simone Strasser|Onondaga Silk Company, Inc.",1944
"Zue Martin|Onondaga Silk Company, Inc.",1944
"Fritzi Reckendorf|Onondaga Silk Company, Inc.",1944
"Fritzi Reckendorf|Onondaga Silk Company, Inc.",1944
"Simone Strasser|Onondaga Silk Company, Inc.",1944
"Fritzi Reckendorf|Onondaga Silk Company, Inc.",1944
Bianchini-Férier|Peter Todd Mitchell|Norman Norell,1944
Gilbert Adrian|Bianchini-Férier,1944
Cheney Brothers,1920
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
Catoir Silk Company,1942
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
M. D. C. Crawford|Converse and Company,1925
Marianna von Allesch|Robert McBratney and Company,1926
Raymond Duncan,1927
Matthew Weinstein,1998
James McGarrell,1989
Lyonel Charles Feininger,1939
Harold Cousins,1951
Wilmer Angier Jennings,1948
"Samuel Joseph Brown, Jr.",1938
William E. Smith,1940
John Woodrow Wilson,1943
William Henry Johnson,1942
John Woodrow Wilson,1945
Hale Woodruff,1935
Robert Blackburn,1937
William Henry Johnson,1942
Charles Henry Alston,1938
Allan Randall Freelon,1934
Roy Lichtenstein,1969
Roy Lichtenstein,1969
Universal Limited Art Editions|Jasper Johns,1987
Edwin Dickinson,1938
Edwin Dickinson,1947
Dorothy Dehner,1958
Robert Cottingham,1996
William Daley,1997
William Daley,1986
Harry Sternberg,1944
Dorothy Dehner,1952
Peter Aldridge|Steuben,1981
Charles Henry Alston,1934
John Thomas Biggers,1952
Robert Blackburn,1958
Robert Blackburn,1950
Robert Blackburn,1939
Robert Blackburn,1937
Robert Blackburn,1937
Robert Blackburn,1937
Elmer W. Brown,1940
"Samuel Joseph Brown, Jr.",1935
Calvin Burnett,1956
Calvin Burnett,1956
Calvin Burnett,1942
Calvin Burnett,1948
Calvin Burnett,1942
Calvin Burnett,1942
Calvin Burnett,1943
Margaret Burroughs,1952
"Claude Clark, Sr.",1940
"Claude Clark, Sr.",1940
"Claude Clark, Sr.",1941
"Claude Clark, Sr.",1941
"Claude Clark, Sr.",1941
"Claude Clark, Sr.",1940
Eldzier Cortor,1937
Ernest Crichlow,1936
Ernest Crichlow,1938
Allan Rohan Crite,1937
Allan Rohan Crite,1937
Allan Rohan Crite,1947
Allan Rohan Crite,1947
Allan Rohan Crite,1947
Allan Rohan Crite,1941
Allan Rohan Crite,1947
Allan Rohan Crite,1947
Allan Rohan Crite,1937
Charles Clarence Dawson,1933
Aaron Douglas,1955
Aaron Douglas,1930
William McKnight Farrow,1925
Allan Randall Freelon,1935
Jefferson Eugene Grigsby Jr.,1956
Richard Hunt,1955
Louise E. Jefferson,1938
Louise E. Jefferson,1938
Wilmer Angier Jennings,1946
Wilmer Angier Jennings,1942
Wilmer Angier Jennings,1937
Sargent Claude Johnson,1930
Sargent Claude Johnson,1940
William Henry Johnson,1933
William Henry Johnson,1941
William Henry Johnson,1940
Henry Bozeman Jones,1947
Lawrence Arthur Jones,1946
Lawrence Arthur Jones,1946
Lawrence Arthur Jones,1942
Lawrence Arthur Jones,1936
Lawrence Arthur Jones,1937
Lawrence Arthur Jones,1946
Lois Mailou Jones,1939
Lois Mailou Jones,1947
Hughie Lee-Smith,1939
Hughie Lee-Smith,1939
James E. Lewis Jr.,1947
James E. Lewis Jr.,1947
Norman Wilfred Lewis,1942
Samella Sanders Lewis,1947
Samella Sanders Lewis,1948
Samella Sanders Lewis,1941
Samella Sanders Lewis,1949
Samella Sanders Lewis,1946
Samella Sanders Lewis,1947
Richard William Lindsey,1937
William McBride,1941
William McBride,1941
William McBride,1941
William McBride,1941
William McBride,1936
Hayward Louis Oubré Jr.,1946
Hayward Louis Oubré Jr.,1948
Hayward Louis Oubré Jr.,1948
Hayward Louis Oubré Jr.,1948
Georgette Seabrooke Powell,1933
"Charles L. Sallee, Jr.",1935
"Charles L. Sallee, Jr.",1940
Albert A. Smith,1928
Albert A. Smith,1930
Albert A. Smith,1930
Albert A. Smith,1930
Albert A. Smith,1930
William E. Smith,1938
William E. Smith,1938
William E. Smith,1940
Raymond Steth,1941
Raymond Steth,1938
Raymond Steth,1945
Raymond Steth,1941
Raymond Steth,1935
Raymond Steth,1940
Dox Thrash,1938
Dox Thrash,1938
Dox Thrash,1940
Dox Thrash,1936
Dox Thrash,1938
Dox Thrash,1938
Dox Thrash,1938
James Lesesne Wells,1929
James Lesesne Wells,1949
James Lesesne Wells,1940
James Lesesne Wells,1940
James Lesesne Wells,1947
James Lesesne Wells,1946
James Lesesne Wells,1951
James Lesesne Wells,1940
Charles Wilbert White,1945
Charles Wilbert White,1949
John Woodrow Wilson,1955
John Woodrow Wilson,1947
John Woodrow Wilson,1950
John Woodrow Wilson,1944
John Woodrow Wilson,1951
John Woodrow Wilson,1949
John Woodrow Wilson,1941
John Woodrow Wilson,1941
John Woodrow Wilson,1949
John Woodrow Wilson,1944
Hale Woodruff,1935
Elmer W. Brown,1940
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Cy Twombly,1958
Diane Itter,1979
Ed Rossbach,1983
Harold O'Connor,1999
Adela Akers,1999
Jay Kelly,1998
Jay Kelly,1999
Jay Kelly,1999
Jay Kelly,1999
Sean Scully,1992
Sean Scully,1992
Herman Rosse,1928
Richard R. Beatty,1941
Hilda Rue Wilkinson Brown,1940
Margaret Burroughs,1957
Margaret Burroughs,1952
Fred Carlo,1938
Fred Carlo,1938
Allan Rohan Crite,1948
Allan Rohan Crite,1947
Carl G. Hill,1938
Wilmer Angier Jennings,1938
Wilmer Angier Jennings,1935
William Henry Johnson,1935
Lawrence Arthur Jones,1946
Lawrence Arthur Jones,1939
Lawrence Arthur Jones,1946
Lawrence Arthur Jones,1937
Lawrence Arthur Jones,1937
Lawrence Arthur Jones,1936
Lawrence Arthur Jones,1937
Lawrence Arthur Jones,1936
Lawrence Arthur Jones,1937
Eddie Jack Jordan,1940
Eddie Jack Jordan,1900
Eddie Jack Jordan,1900
Eddie Jack Jordan,1957
Ronald Joseph,1934
Ronald Joseph,1937
Ronald Joseph,1935
Ronald Joseph,1935
Ronald Joseph,1930
Clarence Lawson,1938
Norman Wilfred Lewis,1935
Norman Wilfred Lewis,1939
Norman Wilfred Lewis,1937
Norman Wilfred Lewis,1938
Norman Wilfred Lewis,1967
David Ross,1938
"Charles L. Sallee, Jr.",1941
Albert A. Smith,1929
Raymond Steth,1941
Raymond Steth,1935
Dox Thrash,1940
Dox Thrash,1938
Dox Thrash,1940
Dox Thrash,1932
Dox Thrash,1940
Dox Thrash,1936
James Lesesne Wells,1929
James Lesesne Wells,1940
Clarence Williams,1939
Hale Woodruff,1935
Hale Woodruff,1938
Hale Woodruff,1935
"Fireplace Editions|Kiki Smith|Universal Limited Art Editions, Inc.",1999
Vincent D. Smith,1972
Roy Lichtenstein,1969
Eva Zeisel|Schramberg Majolica Factory,1929
Eva Zeisel|Schramberg Majolica Factory,1929
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Eva Zeisel|Red Wing Pottery,1947
Kispester–Granit Pottery|Eva Zeisel,1978
Eva Zeisel|A.H. Heisey & Co.,1954
