Label,id,node
"Gilbert Rohde|Mutual-Sunset Lamp Manufacturing Company, Inc., Brooklyn, NY",1841,1841
Walter Dorwin Teague|Libbey Glass Company,1842,1842
"Walter Dorwin Teague|Corning Glass Works, Steuben Division",1843,1843
Walter Dorwin Teague|Eastman Kodak Co.,1844,1844
"Walter Dorwin Teague|Polaroid Corporation, Cambridge, MA|Frank Del Giudice",1845,1845
"Walter von Nessen|Chase Brass & Copper Company, Inc. (Waterbury, Connecticut)",1846,1846
Walter von Nessen,1847,1847
Kem Weber|Friedman Silver Company,1848,1848
"Kem Weber|Airline Chair Company (Los Angeles, California)",1849,1849
"William Archibald Welden|Revere Copper and Brass Company, Rome, NY",1850,1850
"Eva Zeisel|Universal Potteries Inc. (Cambridge, Ohio)|Francis Blod",1851,1851
"The Company of Master Craftsmen, for W. & J. Sloane",1852,1852
Eszter Haraszty|Knoll,1853,1853
Stehli Silks Corporation|John Held Jr.,1854,1854
Stehli Silks Corporation|Dwight Taylor,1855,1855
Stehli Silks Corporation|Neysa McMein,1856,1856
Stehli Silks Corporation|Helen Dryden,1857,1857
Ollie Scott Butler|Pepperell Manufacturing Company,1858,1858
"Ollie Scott Butler|Lesher, Whitman and Company",1859,1859
Gilbert Adrian|F. Ducharne Silk Company,1860,1860
Andre Flory|Catoir Silk Company,1861,1861
"Ludwig Bemelmans|Wesley Simpson, Inc.",1862,1862
"Wesley Simpson, Inc.|Marcel Vertès",1863,1863
"James Reynolds|Wesley Simpson, Inc.",1864,1864
"Simone Strasser|Onondaga Silk Company, Inc.",1865,1865
"Zue Martin|Onondaga Silk Company, Inc.",1866,1866
"Fritzi Reckendorf|Onondaga Silk Company, Inc.",1867,1867
Bianchini-Férier|Peter Todd Mitchell|Norman Norell,1868,1868
Gilbert Adrian|Bianchini-Férier,1869,1869
Catoir Silk Company,1870,1870
M. D. C. Crawford|Converse and Company,1871,1871
Marianna von Allesch|Robert McBratney and Company,1872,1872
Raymond Duncan,1873,1873
Matthew Weinstein,1874,1874
Harold Cousins,1875,1875
Wilmer Angier Jennings,1876,1876
William E. Smith,1877,1877
John Woodrow Wilson,1878,1878
Robert Blackburn,1879,1879
Allan Randall Freelon,1880,1880
Universal Limited Art Editions|Jasper Johns,1881,1881
Robert Cottingham,1882,1882
Harry Sternberg,1883,1883
Peter Aldridge|Steuben,1884,1884
John Thomas Biggers,1885,1885
Elmer W. Brown,1886,1886
Calvin Burnett,1887,1887
Margaret Burroughs,1888,1888
"Claude Clark, Sr.",1889,1889
Eldzier Cortor,1890,1890
Ernest Crichlow,1891,1891
Allan Rohan Crite,1892,1892
Charles Clarence Dawson,1893,1893
Aaron Douglas,1894,1894
William McKnight Farrow,1895,1895
Jefferson Eugene Grigsby Jr.,1896,1896
Louise E. Jefferson,1897,1897
Sargent Claude Johnson,1898,1898
Henry Bozeman Jones,1899,1899
Lawrence Arthur Jones,1900,1900
James E. Lewis Jr.,1901,1901
Samella Sanders Lewis,1902,1902
Richard William Lindsey,1903,1903
William McBride,1904,1904
Hayward Louis Oubré Jr.,1905,1905
Georgette Seabrooke Powell,1906,1906
"Charles L. Sallee, Jr.",1907,1907
Albert A. Smith,1908,1908
Raymond Steth,1909,1909
Dox Thrash,1910,1910
James Lesesne Wells,1911,1911
Charles Wilbert White,1912,1912
Diane Itter,1913,1913
Harold O'Connor,1914,1914
Adela Akers,1915,1915
Jay Kelly,1916,1916
Herman Rosse,1917,1917
Richard R. Beatty,1918,1918
Hilda Rue Wilkinson Brown,1919,1919
Fred Carlo,1920,1920
Carl G. Hill,1921,1921
Eddie Jack Jordan,1922,1922
Ronald Joseph,1923,1923
Clarence Lawson,1924,1924
David Ross,1925,1925
Clarence Williams,1926,1926
"Fireplace Editions|Kiki Smith|Universal Limited Art Editions, Inc.",1927,1927
Vincent D. Smith,1928,1928
Kispester–Granit Pottery|Eva Zeisel,1929,1929
Eva Zeisel|A.H. Heisey & Co.,1930,1930
Kiki Smith|13 Moons,1931,1931
Kiki Smith|Margaret De Wys,1932,1932
Robert Ryman,1933,1933
Tommi Parzinger,1934,1934
Dorothy Feibleman,1935,1935
Stokely Webster,1936,1936
"Unknown Designer|International Silver Company, Meriden, Connecticut",1937,1937
"Henry Dreyfuss|International Silver Company, Meriden, Connecticut",1938,1938
Alfred Van Loen|Steve Zanichkovsky,1939,1939
Scott Fraser,1940,1940
Bernard Childs,1941,1941
Rockwell Kent|Saison Happily Married Fabrics,1942,1942
"Minna Wright Citron|Eldindean Press, New York",1943,1943
Prescott Chaplin,1944,1944
Emil Ganso,1945,1945
"Reginald Marsh|Whitney Museum of American Art, New York",1946,1946
"Whitney Museum of American Art, New York|Reginald Marsh",1947,1947
"Wesley Simpson, Inc.|Ludwig Bemelmans",1948,1948
"Marcel Vertès|Wesley Simpson, Inc.",1949,1949
Rural Studio|Steven Durden|Thomas Tretheway|Ruard Veltman,1950,1950
Tremain Smith,1951,1951
Terence Harold Robsjohn-Gibbings|Peterson Studios,1952,1952
Pele de Lappe,1953,1953
Christine Hiebert,1954,1954
"Henriette Reiss|Omar Kiam|Onondaga Silk Company, Inc.",1955,1955
Serge Chermayeff|L. Anton Maix Fabrics NYC,1956,1956
Terry Winters|Universal Limited Art Editions,1957,1957
"Terry Winters|Universal Limited Art Editions, Inc.",1958,1958
EKCO Products International Company|Marion Weeber,1959,1959
Marion Weeber|EKCO Products International Company,1960,1960
Darryl Pottorf|Robert Rauschenberg|Gemini G.E.L.,1961,1961
Robert Rauschenberg|Darryl Pottorf|Gemini G.E.L.,1962,1962
Robert Rauschenberg|Gemini G.E.L.,1963,1963
Gemini G.E.L.|Robert Rauschenberg,1964,1964
Darryl Pottorf|Gemini G.E.L.,1965,1965
Gemini G.E.L.|Darryl Pottorf,1966,1966
Leonardo Drew,1967,1967
Mari-Louise Van Esselstyn,1968,1968
Heinz Barger Verlag (previously Verlag Neue Jugend)|George Grosz,1969,1969
Marion Weeber,1970,1970
John Gibson,1971,1971
Martin Puryear|The Arion Press,1972,1972
"Juan Sanchez|Dieu Donné Papermill|Lower East Side Printshop, Inc.",1973,1973
Herman Rosse|P. Fiebiger Iron Works,1974,1974
Herman Rosse|P. Fiebiger Iron Works|International Nickel Company,1975,1975
Julian Hatton,1976,1976
Bill Viola,1977,1977
Chakaia Booker,1978,1978
Walter Gropius|Herbert Bayer,1979,1979
"Trevor Baylis|Freeplay Energy USA, Inc.",1980,1980
Peck & Peck,1981,1981
Jimmy Wright,1982,1982
Bruce Conner,1983,1983
Alan Saret,1984,1984
Arnold J. Kemp,1985,1985
Peter Shire,1986,1986
Ralph Fasanella,1987,1987
Leon Steinmetz,1988,1988
Robert Willson,1989,1989
"Robert Rauschenberg|Universal Limited Art Editions, Inc.",1990,1990
Anne Peretz,1991,1991
Knoll Textiles|Noemi Raymond,1992,1992
Ferne Jacobs,1993,1993
Marion Dorn,1994,1994
David Shaner,1995,1995
Linda MacNeil,1996,1996
Terry Winters|Jean Starobinski,1997,1997
"Vincent D. Smith|G.W. Einstein Co., Inc.",1998,1998
Susan Weil,1999,1999
Ellen Phelan,2000,2000
Vincent D. Smith|Mary Ann Unger|Linda Swanson|Mohammed Omer Khalil|Printmaking Workshop,2001,2001
Fance Franck|Sèvres Manufactory,2002,2002
Nellie Mae Rowe,2003,2003
Petah Coyne,2004,2004
Rick Dillingham,2005,2005
Tony Marsh,2006,2006
Anita Huffington,2007,2007
Alexey Brodovitch,2008,2008
Mark Hadjipateras|Pyramid Atlantic,2009,2009
"Fairfield Porter|Brooke Alexander, Inc.|Bank Street Atelier|M. Knoedler & Co., Inc., New York",2010,2010
Jim Torok,2011,2011
David Novros,2012,2012
Norma Minkowitz,2013,2013
Eleanore Mikus,2014,2014
Eric Fischl,2015,2015
Gerry Eskin,2016,2016
Enrique Martinez Celaya,2017,2017
DeLoss McGraw,2018,2018
"Richard Marquis|Venini & Co., Murano, Italy, established 1921",2019,2019
Stanley Boxer,2020,2020
William Crutchfield,2021,2021
Terence La Noue,2022,2022
"Malcolm Morley|Tyler Graphics, Ltd.",2023,2023
T.L. Solien,2024,2024
Steven Sorman,2025,2025
Robert Zakanitch,2026,2026
Cheney Brothers|Francis Gira,2027,2027
Pierre Matisse,2028,2028
Dominic Di Mare,2029,2029
Don Eddy,2030,2030
David Ivie,2031,2031
John Dickinson,2032,2032
Bonnie Seeman,2033,2033
Nancy Lawton,2034,2034
"Danielle LaPlante|Paula Wilson|Beka Goedde|Megan Foster|Jacob Stein|Kara Walker|LeRoy Neiman Center for Print Studies, Columbia University",2035,2035
Sidney Geist,2036,2036
Robert Rauschenberg,2037,2037
Tip Toland,2038,2038
Manierre Dawson,2039,2039
Jon Eric Riis,2040,2040
Dorothea Tanning,2041,2041
Raymond Pettibon,2042,2042
Pat Flynn,2043,2043
"Jaune Quick-to-See Smith, Enrolled Salish member of the Confederated Salish and Kootenai Tribes of the Flathead Reservation",2044,2044
Dove Bradshaw,2045,2045
Kara Walker,2046,2046
Ben Kutcher,2047,2047
Lola Brooks,2048,2048
Thomas Gentille,2049,2049
Lisa Gralnick,2050,2050
Myra Mimlitsch-Gray,2051,2051
Mary Lee Hu,2052,2052
Richard Mawdsley,2053,2053
Daniel Jocz,2054,2054
Keith Lewis,2055,2055
Stanley Lechtzin,2056,2056
Bruce Metcalf,2057,2057
Eugene Pijanowski|Hiroko Pijanowski,2058,2058
Joan Parcher,2059,2059
Earl Pardon,2060,2060
Kiff Slemmons,2061,2061
Rachelle Thiewes,2062,2062
Joyce J. Scott,2063,2063
Nina Katchadourian,2064,2064
Willie Cole,2065,2065
Randy Hemminghaus|Willie Cole|Brodsky Center for Innovative Editions|Gail Deery,2066,2066
Roxy Paine,2067,2067
Curtis Benzle|Susan Boutz,2068,2068
Curtis Benzle,2069,2069
Jack Earl,2070,2070
Leon Steinmetz|John W. Cataldo,2071,2071
Doris Tillett,2072,2072
Robert Smullyan Sloan,2073,2073
Shreve Lamb & Harmon Architects,2074,2074
Kehinde Wiley,2075,2075
Lino Tagliapietra|Dan Dailey,2076,2076
"Philip Orenstein|Mass Art, Inc., New York, NY",2077,2077
"Ray Komai|JG Furniture Co., Inc, New York, NY",2078,2078
Pat Steir,2079,2079
Sandow Birk,2080,2080
"Dale Chihuly|Sidereal Fine Art Press, Seattle, Washington",2081,2081
Georgia Marsh,2082,2082
Richard Segalman,2083,2083
Pamela Nelson,2084,2084
John Baldessari,2085,2085
Jonathan Wahl,2086,2086
"Louise Bourgeois|Harlan & Weaver, Inc.",2087,2087
Douglas Donaldson,2088,2088
Art Smith,2089,2089
Ward Bennett|Brickel / Eppinger,2090,2090
Petterson Studio,2091,2091
Julius Shulman,2092,2092
Alan Gussow,2093,2093
Julie Mehretu,2094,2094
Silence = Death Project,2095,2095
George Condo,2096,2096
Robert Irwin,2097,2097
Dennis Hopper,2098,2098
Elizabeth Peyton,2099,2099
Paul Sietsema,2100,2100
Tara Donovan,2101,2101
Benjamin Lord,2102,2102
Amy Bennett,2103,2103
Richard Upton,2104,2104
Peter Eisenman|Karin Ludlow,2105,2105
Kalup Linzy,2106,2106
Sylvia Plimack Mangold,2107,2107
Michele Oka Doner,2108,2108
Larry Bell,2109,2109
Radcliffe Bailey,2110,2110
Jenny Holzer,2111,2111
Donald Moffett,2112,2112
Michelle Stuart,2113,2113
Zarina,2114,2114
Nate Lowman,2115,2115
Charles Atlas,2116,2116
Thornton Dial,2117,2117
Jamie Bennett,2118,2118
Maya Lin,2119,2119
Donald Moffett|Robert Beck,2120,2120
Paul Sharits,2121,2121
Andrea Fraser,2122,2122
Morris Hirshfield,2123,2123
Amie Siegel,2124,2124
Rona Pondick,2125,2125
Alma Thomas,2126,2126
Kevin Moss,2127,2127
Robert Courtright,2128,2128
Ron Gorchov,2129,2129
George Negroponte,2130,2130
Jeff,2131,2131
Ann McCoy,2132,2132
Peter Bradley,2133,2133
May Stevens,2134,2134
"Bert L. Long, Jr.",2135,2135
Terry Allen,2136,2136
Ellen Driscoll,2137,2137
Peter Schuyff,2138,2138
Todd Siler,2139,2139
Don Wynn,2140,2140
Arnaldo Roche Rabell,2141,2141
John Alexander,2142,2142
Dan McCleary,2143,2143
Oliver Lee Jackson,2144,2144
Robert Kushner,2145,2145
John Tweddle,2146,2146
Tishan Hsu,2147,2147
Paul Wonner,2148,2148
Richard Chiriani,2149,2149
Jane Hammond,2150,2150
Doug Anderson,2151,2151
Christopher Brown,2152,2152
Mark Kostabi,2153,2153
Chuck Connelly,2154,2154
Dana Van Horn,2155,2155
Ed Paschke,2156,2156
William Anastasi,2157,2157
Theophilus Brown,2158,2158
Paul Marcus,2159,2159
Willard Dixon,2160,2160
Paul Sarkisian,2161,2161
Nancy Haynes,2162,2162
Noah Jemisin,2163,2163
Brad Davis,2164,2164
Randall Schmit,2165,2165
Cham Hendon,2166,2166
Robert Rauschenberg|Allan Kaprow|Jasper Johns,2167,2167
Bumpei Usui,2168,2168
Claude Lawrence,2169,2169
Russell B. Aitken,2170,2170
Eric Serritella,2171,2171
Robert Overby,2172,2172
